"Meter Number","Meter Name","Meter Date","Voltage 1","Current 1 (Amps 1)"
"10009540","Meter 9540","=""2018-12-12 14:47:08""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:47:09""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:10""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:11""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:12""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:47:13""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:47:14""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:47:15""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:47:16""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:17""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:18""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:47:19""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:20""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:21""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:22""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:23""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:24""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:25""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:26""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:27""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:47:28""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:29""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:30""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:31""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:32""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:33""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:34""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:35""","133.10","0"
"10009540","Meter 9540","=""2018-12-12 14:47:36""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:37""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:38""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:39""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:40""","133.10","0"
"10009540","Meter 9540","=""2018-12-12 14:47:41""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:42""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:43""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:44""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:45""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:46""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:47""","133.10","0"
"10009540","Meter 9540","=""2018-12-12 14:47:48""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:49""","133.00","0"
"10009540","Meter 9540","=""2018-12-12 14:47:50""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:51""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:52""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:53""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:54""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:55""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:47:56""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:57""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:58""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:47:59""","132.90","0"
"10009540","Meter 9540","=""2018-12-12 14:48:00""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:48:01""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:48:02""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:48:03""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:48:04""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:05""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:06""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:07""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:08""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:09""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:10""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:11""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:12""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:48:13""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:14""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:15""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:16""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:17""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:18""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:19""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:20""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:21""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:22""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:23""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:24""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:25""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:26""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:27""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:28""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:29""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:48:30""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:31""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:32""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:33""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:34""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:35""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:36""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:48:37""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:38""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:48:39""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:48:40""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:48:41""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:42""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:48:43""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:44""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:45""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:46""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:47""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:48""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:49""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:50""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:48:51""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:48:52""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:48:53""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:54""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:55""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:48:56""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:48:57""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:48:58""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:48:59""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:00""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:01""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:02""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:03""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:04""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:05""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:06""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:07""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:08""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:09""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:10""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:11""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:49:12""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:49:13""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:14""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:15""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:16""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:17""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:18""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:19""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:20""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:21""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:22""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:23""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:24""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:25""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:49:26""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:27""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:28""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:49:29""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:30""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:31""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:32""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:33""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:34""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:49:35""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:49:36""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:49:37""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:49:38""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:49:39""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:49:40""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:49:41""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:49:42""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:49:43""","131.60","0"
"10009540","Meter 9540","=""2018-12-12 14:49:44""","131.60","0"
"10009540","Meter 9540","=""2018-12-12 14:49:45""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:46""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:49:47""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:48""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:49""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:49:50""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:49:51""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:49:52""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:49:53""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:49:54""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:49:55""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:49:56""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:57""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:49:58""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:49:59""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:00""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:01""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:02""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:03""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:04""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:05""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:06""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:50:07""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:08""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:50:09""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:50:10""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:11""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:12""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:50:13""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:50:14""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:50:15""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:16""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:17""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:18""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:19""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:20""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:21""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:22""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:50:23""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:24""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:25""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:26""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:27""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:28""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:29""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:30""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:31""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:32""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:33""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:34""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:50:35""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:36""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:37""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:38""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:39""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:40""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:41""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:42""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:43""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:44""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:45""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:46""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:47""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:48""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:49""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:50""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:51""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:52""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:53""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:50:54""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:55""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:56""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:57""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:50:58""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:50:59""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:00""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:51:01""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:51:02""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:51:03""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:51:04""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:51:05""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:51:06""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:51:07""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:51:08""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:51:09""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:51:10""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:51:11""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:51:12""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:51:13""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:51:14""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:15""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:16""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:17""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:18""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:51:19""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:20""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:21""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:22""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:23""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:24""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:25""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:26""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:27""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:51:28""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:29""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:30""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:31""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:51:32""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:51:33""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:34""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:35""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:36""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:37""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:38""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:39""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:40""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:41""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:42""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:43""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:44""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:45""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:46""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:47""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:48""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:49""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:50""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:51""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:51:52""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:53""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:51:54""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:55""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:56""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:51:57""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:51:58""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:51:59""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:52:00""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:52:01""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:52:03""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:52:04""","132.80","0"
"10009540","Meter 9540","=""2018-12-12 14:52:06""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:08""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:10""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:52:12""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:52:14""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:52:16""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:18""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:20""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:22""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:24""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:26""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:52:28""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:30""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:52:32""","132.70","0"
"10009540","Meter 9540","=""2018-12-12 14:52:34""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:36""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:52:38""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:52:40""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:42""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:44""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:52:46""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:52:48""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:50""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:52""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:54""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:56""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:52:58""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:53:00""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:53:02""","132.60","0"
"10009540","Meter 9540","=""2018-12-12 14:53:04""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:53:06""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:08""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:53:10""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:12""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:53:14""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:53:16""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:18""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:20""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:53:22""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:53:24""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:53:26""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:28""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:30""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:32""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:34""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:36""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:38""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:40""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:53:42""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:44""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:53:46""","131.40","0"
"10009540","Meter 9540","=""2018-12-12 14:53:48""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:53:50""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:53:52""","131.70","0"
"10009540","Meter 9540","=""2018-12-12 14:53:54""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:53:56""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:53:58""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:54:00""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:02""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:04""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:54:06""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:08""","131.80","0"
"10009540","Meter 9540","=""2018-12-12 14:54:10""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:54:12""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:54:14""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:54:16""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:18""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:20""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:22""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:24""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:26""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:54:28""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:54:30""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:54:32""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:54:34""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:36""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:38""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:40""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:54:42""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:44""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:46""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:54:48""","132.50","0"
"10009540","Meter 9540","=""2018-12-12 14:54:50""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:52""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:54:54""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:56""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:54:58""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:55:00""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:02""","132.40","0"
"10009540","Meter 9540","=""2018-12-12 14:55:04""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:06""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:08""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:10""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:12""","132.30","0"
"10009540","Meter 9540","=""2018-12-12 14:55:14""","131.90","0"
"10009540","Meter 9540","=""2018-12-12 14:55:16""","132.00","0"
"10009540","Meter 9540","=""2018-12-12 14:55:18""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:55:20""","132.10","0"
"10009540","Meter 9540","=""2018-12-12 14:55:22""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:55:24""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:55:26""","132.20","0"
"10009540","Meter 9540","=""2018-12-12 14:55:28""","132.10","0"
